County,Population,Scrape_Date,State,Facility_Identifier
Dale,75,2020-01-26,AL,AL_Dale
Dale,76,2020-01-27,AL,AL_Dale
Dale,76,2020-01-28,AL,AL_Dale
Dale,77,2020-01-29,AL,AL_Dale
Dale,77,2020-01-30,AL,AL_Dale
Dale,81,2020-01-31,AL,AL_Dale
Dale,86,2020-02-01,AL,AL_Dale
Dale,84,2020-02-02,AL,AL_Dale
Dale,87,2020-02-03,AL,AL_Dale
Dale,89,2020-02-04,AL,AL_Dale
Dale,85,2020-02-05,AL,AL_Dale
Dale,81,2020-02-06,AL,AL_Dale
Dale,80,2020-02-07,AL,AL_Dale
Dale,82,2020-02-08,AL,AL_Dale
Dale,88,2020-02-09,AL,AL_Dale
Dale,85,2020-02-11,AL,AL_Dale
Dale,90,2020-02-12,AL,AL_Dale
Dale,83,2020-02-13,AL,AL_Dale
Dale,78,2020-02-14,AL,AL_Dale
Dale,76,2020-02-15,AL,AL_Dale
Dale,80,2020-02-16,AL,AL_Dale
Dale,83,2020-02-17,AL,AL_Dale
Dale,81,2020-02-18,AL,AL_Dale
Dale,77,2020-02-19,AL,AL_Dale
Dale,75,2020-02-20,AL,AL_Dale
Dale,70,2020-02-21,AL,AL_Dale
Dale,73,2020-02-22,AL,AL_Dale
Dale,73,2020-02-23,AL,AL_Dale
Dale,72,2020-02-24,AL,AL_Dale
Dale,69,2020-02-25,AL,AL_Dale
Dale,65,2020-02-26,AL,AL_Dale
Dale,67,2020-02-27,AL,AL_Dale
Dale,67,2020-02-28,AL,AL_Dale
Dale,72,2020-03-04,AL,AL_Dale
Dale,73,2020-03-05,AL,AL_Dale
Dale,72,2020-03-06,AL,AL_Dale
Dale,74,2020-03-07,AL,AL_Dale
Dale,75,2020-03-08,AL,AL_Dale
Dale,77,2020-03-09,AL,AL_Dale
Dale,74,2020-03-10,AL,AL_Dale
Dale,81,2020-03-11,AL,AL_Dale
Dale,79,2020-03-12,AL,AL_Dale
Dale,82,2020-03-13,AL,AL_Dale
Dale,79,2020-03-14,AL,AL_Dale
DeKalb,167,2020-01-01,AL,AL_DeKalb
DeKalb,166,2020-01-02,AL,AL_DeKalb
DeKalb,161,2020-01-03,AL,AL_DeKalb
DeKalb,156,2020-01-04,AL,AL_DeKalb
DeKalb,161,2020-01-05,AL,AL_DeKalb
DeKalb,159,2020-01-06,AL,AL_DeKalb
DeKalb,154,2020-01-07,AL,AL_DeKalb
DeKalb,152,2020-01-08,AL,AL_DeKalb
DeKalb,152,2020-01-09,AL,AL_DeKalb
DeKalb,155,2020-01-10,AL,AL_DeKalb
DeKalb,172,2020-01-11,AL,AL_DeKalb
DeKalb,179,2020-01-12,AL,AL_DeKalb
DeKalb,173,2020-01-13,AL,AL_DeKalb
DeKalb,179,2020-01-14,AL,AL_DeKalb
DeKalb,164,2020-01-15,AL,AL_DeKalb
DeKalb,158,2020-01-16,AL,AL_DeKalb
DeKalb,154,2020-01-17,AL,AL_DeKalb
DeKalb,156,2020-01-18,AL,AL_DeKalb
DeKalb,158,2020-01-19,AL,AL_DeKalb
DeKalb,151,2020-01-20,AL,AL_DeKalb
DeKalb,150,2020-01-21,AL,AL_DeKalb
DeKalb,153,2020-01-22,AL,AL_DeKalb
DeKalb,160,2020-01-23,AL,AL_DeKalb
DeKalb,152,2020-01-24,AL,AL_DeKalb
DeKalb,156,2020-01-25,AL,AL_DeKalb
DeKalb,159,2020-01-26,AL,AL_DeKalb
DeKalb,163,2020-01-27,AL,AL_DeKalb
DeKalb,171,2020-01-28,AL,AL_DeKalb
DeKalb,172,2020-01-29,AL,AL_DeKalb
DeKalb,165,2020-01-30,AL,AL_DeKalb
DeKalb,164,2020-01-31,AL,AL_DeKalb
DeKalb,161,2020-02-01,AL,AL_DeKalb
DeKalb,168,2020-02-02,AL,AL_DeKalb
DeKalb,175,2020-02-03,AL,AL_DeKalb
DeKalb,174,2020-02-04,AL,AL_DeKalb
DeKalb,183,2020-02-05,AL,AL_DeKalb
DeKalb,174,2020-02-06,AL,AL_DeKalb
DeKalb,163,2020-02-07,AL,AL_DeKalb
DeKalb,159,2020-02-08,AL,AL_DeKalb
DeKalb,172,2020-02-11,AL,AL_DeKalb
DeKalb,169,2020-02-12,AL,AL_DeKalb
DeKalb,163,2020-02-13,AL,AL_DeKalb
DeKalb,161,2020-02-14,AL,AL_DeKalb
DeKalb,164,2020-02-15,AL,AL_DeKalb
DeKalb,167,2020-02-16,AL,AL_DeKalb
DeKalb,165,2020-02-17,AL,AL_DeKalb
DeKalb,175,2020-02-18,AL,AL_DeKalb
DeKalb,180,2020-02-19,AL,AL_DeKalb
DeKalb,178,2020-02-20,AL,AL_DeKalb
DeKalb,179,2020-02-21,AL,AL_DeKalb
DeKalb,179,2020-02-22,AL,AL_DeKalb
DeKalb,183,2020-02-23,AL,AL_DeKalb
DeKalb,184,2020-02-24,AL,AL_DeKalb
DeKalb,185,2020-02-25,AL,AL_DeKalb
DeKalb,181,2020-02-26,AL,AL_DeKalb
DeKalb,176,2020-02-27,AL,AL_DeKalb
DeKalb,176,2020-02-28,AL,AL_DeKalb
DeKalb,177,2020-03-04,AL,AL_DeKalb
DeKalb,179,2020-03-05,AL,AL_DeKalb
DeKalb,169,2020-03-06,AL,AL_DeKalb
DeKalb,162,2020-03-07,AL,AL_DeKalb
DeKalb,164,2020-03-08,AL,AL_DeKalb
DeKalb,167,2020-03-09,AL,AL_DeKalb
DeKalb,167,2020-03-10,AL,AL_DeKalb
DeKalb,171,2020-03-11,AL,AL_DeKalb
DeKalb,162,2020-03-12,AL,AL_DeKalb
DeKalb,162,2020-03-13,AL,AL_DeKalb
DeKalb,157,2020-03-14,AL,AL_DeKalb
Etowah,578,2020-01-28,AL,AL_Etowah
Etowah,583,2020-01-29,AL,AL_Etowah
Etowah,581,2020-01-30,AL,AL_Etowah
Etowah,578,2020-01-31,AL,AL_Etowah
Etowah,576,2020-02-01,AL,AL_Etowah
Etowah,579,2020-02-02,AL,AL_Etowah
Etowah,587,2020-02-03,AL,AL_Etowah
Etowah,295,2020-02-04,AL,AL_Etowah
Etowah,297,2020-02-05,AL,AL_Etowah
Etowah,294,2020-02-11,AL,AL_Etowah
Etowah,294,2020-02-12,AL,AL_Etowah
Etowah,289,2020-02-13,AL,AL_Etowah
Etowah,289,2020-02-14,AL,AL_Etowah
Etowah,294,2020-02-16,AL,AL_Etowah
Etowah,294,2020-02-17,AL,AL_Etowah
Etowah,296,2020-02-19,AL,AL_Etowah
Etowah,296,2020-02-21,AL,AL_Etowah
Etowah,294,2020-02-22,AL,AL_Etowah
Etowah,296,2020-02-24,AL,AL_Etowah
Etowah,286,2020-03-04,AL,AL_Etowah
Fayette,83,2020-01-01,AL,AL_Fayette
Fayette,85,2020-01-02,AL,AL_Fayette
Fayette,87,2020-01-03,AL,AL_Fayette
Fayette,81,2020-01-04,AL,AL_Fayette
Fayette,86,2020-01-05,AL,AL_Fayette
Fayette,84,2020-01-06,AL,AL_Fayette
Fayette,88,2020-01-07,AL,AL_Fayette
Fayette,71,2020-01-08,AL,AL_Fayette
Fayette,74,2020-01-09,AL,AL_Fayette
Fayette,79,2020-01-10,AL,AL_Fayette
Fayette,81,2020-01-30,AL,AL_Fayette
Fayette,85,2020-01-31,AL,AL_Fayette
Fayette,78,2020-02-07,AL,AL_Fayette
Fayette,78,2020-02-08,AL,AL_Fayette
Fayette,79,2020-02-09,AL,AL_Fayette
Fayette,78,2020-02-10,AL,AL_Fayette
Fayette,78,2020-02-11,AL,AL_Fayette
Fayette,78,2020-02-12,AL,AL_Fayette
Fayette,79,2020-02-13,AL,AL_Fayette
Fayette,78,2020-02-14,AL,AL_Fayette
Fayette,78,2020-02-16,AL,AL_Fayette
Fayette,78,2020-02-17,AL,AL_Fayette
Fayette,78,2020-02-18,AL,AL_Fayette
Fayette,80,2020-02-19,AL,AL_Fayette
Fayette,75,2020-02-20,AL,AL_Fayette
Fayette,71,2020-02-21,AL,AL_Fayette
Fayette,73,2020-02-22,AL,AL_Fayette
Fayette,77,2020-02-23,AL,AL_Fayette
Fayette,76,2020-02-24,AL,AL_Fayette
Fayette,75,2020-02-25,AL,AL_Fayette
Fayette,76,2020-02-26,AL,AL_Fayette
Fayette,76,2020-02-27,AL,AL_Fayette
Fayette,80,2020-02-28,AL,AL_Fayette
Fayette,69,2020-03-04,AL,AL_Fayette
Fayette,69,2020-03-05,AL,AL_Fayette
Fayette,73,2020-03-06,AL,AL_Fayette
Fayette,76,2020-03-07,AL,AL_Fayette
Fayette,79,2020-03-08,AL,AL_Fayette
Fayette,82,2020-03-09,AL,AL_Fayette
Fayette,80,2020-03-10,AL,AL_Fayette
Fayette,79,2020-03-11,AL,AL_Fayette
Fayette,70,2020-03-12,AL,AL_Fayette
Fayette,71,2020-03-13,AL,AL_Fayette
Fayette,73,2020-03-14,AL,AL_Fayette
Franklin,115,2020-01-01,AL,AL_Franklin
Franklin,114,2020-01-02,AL,AL_Franklin
Franklin,112,2020-01-03,AL,AL_Franklin
Franklin,115,2020-01-04,AL,AL_Franklin
Franklin,115,2020-01-05,AL,AL_Franklin
Franklin,116,2020-01-06,AL,AL_Franklin
Franklin,116,2020-01-07,AL,AL_Franklin
Franklin,120,2020-01-08,AL,AL_Franklin
Franklin,119,2020-01-09,AL,AL_Franklin
Franklin,121,2020-01-10,AL,AL_Franklin
Franklin,112,2020-01-11,AL,AL_Franklin
Franklin,111,2020-01-12,AL,AL_Franklin
Franklin,113,2020-01-13,AL,AL_Franklin
Franklin,120,2020-01-14,AL,AL_Franklin
Franklin,141,2020-01-15,AL,AL_Franklin
Franklin,129,2020-01-16,AL,AL_Franklin
Franklin,126,2020-01-17,AL,AL_Franklin
Franklin,126,2020-01-18,AL,AL_Franklin
Franklin,125,2020-01-19,AL,AL_Franklin
Franklin,128,2020-01-20,AL,AL_Franklin
Franklin,125,2020-01-21,AL,AL_Franklin
Franklin,131,2020-01-22,AL,AL_Franklin
Franklin,133,2020-01-23,AL,AL_Franklin
Franklin,128,2020-01-24,AL,AL_Franklin
Franklin,126,2020-01-25,AL,AL_Franklin
Franklin,126,2020-01-26,AL,AL_Franklin
Franklin,126,2020-01-27,AL,AL_Franklin
Franklin,131,2020-01-28,AL,AL_Franklin
Franklin,122,2020-01-29,AL,AL_Franklin
Franklin,123,2020-01-30,AL,AL_Franklin
Franklin,120,2020-01-31,AL,AL_Franklin
Franklin,117,2020-02-01,AL,AL_Franklin
Franklin,116,2020-02-02,AL,AL_Franklin
Franklin,116,2020-02-03,AL,AL_Franklin
Franklin,120,2020-02-04,AL,AL_Franklin
Franklin,120,2020-02-05,AL,AL_Franklin
Franklin,108,2020-02-06,AL,AL_Franklin
Franklin,104,2020-02-07,AL,AL_Franklin
Franklin,109,2020-02-08,AL,AL_Franklin
Franklin,107,2020-02-11,AL,AL_Franklin
Franklin,108,2020-02-12,AL,AL_Franklin
Franklin,106,2020-02-13,AL,AL_Franklin
Franklin,105,2020-02-14,AL,AL_Franklin
Franklin,103,2020-02-15,AL,AL_Franklin
Franklin,106,2020-02-16,AL,AL_Franklin
Franklin,105,2020-02-17,AL,AL_Franklin
Franklin,106,2020-02-18,AL,AL_Franklin
Franklin,109,2020-02-19,AL,AL_Franklin
Franklin,112,2020-02-20,AL,AL_Franklin
Franklin,110,2020-02-21,AL,AL_Franklin
Franklin,110,2020-02-22,AL,AL_Franklin
Franklin,115,2020-02-23,AL,AL_Franklin
Franklin,116,2020-02-24,AL,AL_Franklin
Franklin,118,2020-02-25,AL,AL_Franklin
Franklin,115,2020-02-26,AL,AL_Franklin
Franklin,117,2020-02-27,AL,AL_Franklin
Franklin,119,2020-02-28,AL,AL_Franklin
Franklin,122,2020-03-04,AL,AL_Franklin
Franklin,123,2020-03-05,AL,AL_Franklin
Franklin,127,2020-03-06,AL,AL_Franklin
Franklin,125,2020-03-07,AL,AL_Franklin
Franklin,130,2020-03-08,AL,AL_Franklin
Franklin,129,2020-03-09,AL,AL_Franklin
Franklin,121,2020-03-10,AL,AL_Franklin
Franklin,119,2020-03-11,AL,AL_Franklin
Franklin,119,2020-03-12,AL,AL_Franklin
Franklin,118,2020-03-13,AL,AL_Franklin
Franklin,113,2020-03-14,AL,AL_Franklin
Houston,361,2020-01-23,AL,AL_Houston
Houston,358,2020-01-24,AL,AL_Houston
Houston,364,2020-01-25,AL,AL_Houston
Houston,368,2020-01-26,AL,AL_Houston
Houston,370,2020-01-27,AL,AL_Houston
Houston,376,2020-01-28,AL,AL_Houston
Houston,375,2020-01-29,AL,AL_Houston
Houston,379,2020-01-30,AL,AL_Houston
Houston,367,2020-01-31,AL,AL_Houston
Houston,372,2020-02-01,AL,AL_Houston
Houston,366,2020-02-02,AL,AL_Houston
Houston,366,2020-02-03,AL,AL_Houston
Houston,368,2020-02-04,AL,AL_Houston
Houston,365,2020-02-05,AL,AL_Houston
Houston,374,2020-02-11,AL,AL_Houston
Houston,368,2020-02-12,AL,AL_Houston
Houston,364,2020-02-13,AL,AL_Houston
Houston,364,2020-02-14,AL,AL_Houston
Houston,349,2020-02-16,AL,AL_Houston
Houston,351,2020-02-17,AL,AL_Houston
Houston,356,2020-02-18,AL,AL_Houston
Houston,360,2020-02-19,AL,AL_Houston
Houston,357,2020-02-20,AL,AL_Houston
Houston,351,2020-02-21,AL,AL_Houston
Houston,357,2020-02-22,AL,AL_Houston
Houston,361,2020-02-23,AL,AL_Houston
Houston,370,2020-02-24,AL,AL_Houston
Houston,364,2020-02-25,AL,AL_Houston
Houston,355,2020-02-26,AL,AL_Houston
Houston,366,2020-02-27,AL,AL_Houston
Houston,360,2020-02-28,AL,AL_Houston
Houston,365,2020-02-29,AL,AL_Houston
Houston,362,2020-03-01,AL,AL_Houston
Houston,363,2020-03-02,AL,AL_Houston
Houston,367,2020-03-04,AL,AL_Houston
Houston,375,2020-03-05,AL,AL_Houston
Houston,382,2020-03-06,AL,AL_Houston
Houston,377,2020-03-07,AL,AL_Houston
Houston,379,2020-03-08,AL,AL_Houston
Houston,382,2020-03-09,AL,AL_Houston
Houston,393,2020-03-10,AL,AL_Houston
Houston,385,2020-03-11,AL,AL_Houston
Houston,370,2020-03-12,AL,AL_Houston
Houston,375,2020-03-13,AL,AL_Houston
Houston,376,2020-03-14,AL,AL_Houston
Houston,380,2020-03-15,AL,AL_Houston
Jackson,174,2020-01-01,AL,AL_Jackson
Jackson,179,2020-01-02,AL,AL_Jackson
Jackson,180,2020-01-03,AL,AL_Jackson
Jackson,176,2020-01-04,AL,AL_Jackson
Jackson,175,2020-01-05,AL,AL_Jackson
Jackson,177,2020-01-06,AL,AL_Jackson
Jackson,180,2020-01-07,AL,AL_Jackson
Jackson,180,2020-01-08,AL,AL_Jackson
Jackson,176,2020-01-09,AL,AL_Jackson
Jackson,172,2020-01-10,AL,AL_Jackson
Jackson,169,2020-01-11,AL,AL_Jackson
Jackson,173,2020-01-12,AL,AL_Jackson
Jackson,178,2020-01-13,AL,AL_Jackson
Jackson,175,2020-01-14,AL,AL_Jackson
Jackson,181,2020-01-15,AL,AL_Jackson
Jackson,187,2020-01-16,AL,AL_Jackson
Jackson,186,2020-01-17,AL,AL_Jackson
Jackson,172,2020-01-18,AL,AL_Jackson
Jackson,173,2020-01-19,AL,AL_Jackson
Jackson,173,2020-01-20,AL,AL_Jackson
Jackson,175,2020-01-21,AL,AL_Jackson
Jackson,173,2020-01-22,AL,AL_Jackson
Jackson,172,2020-01-23,AL,AL_Jackson
Jackson,175,2020-01-24,AL,AL_Jackson
Jackson,174,2020-01-25,AL,AL_Jackson
Jackson,177,2020-01-26,AL,AL_Jackson
Jackson,173,2020-01-27,AL,AL_Jackson
Jackson,174,2020-01-28,AL,AL_Jackson
Jackson,171,2020-01-29,AL,AL_Jackson
Jackson,169,2020-01-30,AL,AL_Jackson
Jackson,171,2020-01-31,AL,AL_Jackson
Jackson,167,2020-02-01,AL,AL_Jackson
Jackson,171,2020-02-02,AL,AL_Jackson
Jackson,173,2020-02-03,AL,AL_Jackson
Jackson,174,2020-02-04,AL,AL_Jackson
Jackson,168,2020-02-05,AL,AL_Jackson
Jackson,163,2020-02-06,AL,AL_Jackson
Jackson,162,2020-02-07,AL,AL_Jackson
Jackson,163,2020-02-08,AL,AL_Jackson
Jackson,174,2020-02-11,AL,AL_Jackson
Jackson,172,2020-02-12,AL,AL_Jackson
Jackson,175,2020-02-13,AL,AL_Jackson
Jackson,179,2020-02-14,AL,AL_Jackson
Jackson,182,2020-02-15,AL,AL_Jackson
Jackson,187,2020-02-16,AL,AL_Jackson
Jackson,184,2020-02-17,AL,AL_Jackson
Jackson,184,2020-02-18,AL,AL_Jackson
Jackson,188,2020-02-19,AL,AL_Jackson
Jackson,196,2020-02-20,AL,AL_Jackson
Jackson,186,2020-02-21,AL,AL_Jackson
Jackson,179,2020-02-22,AL,AL_Jackson
Jackson,188,2020-02-23,AL,AL_Jackson
Jackson,191,2020-02-24,AL,AL_Jackson
Jackson,189,2020-02-25,AL,AL_Jackson
Jackson,181,2020-02-26,AL,AL_Jackson
Jackson,182,2020-02-27,AL,AL_Jackson
Jackson,185,2020-02-28,AL,AL_Jackson
Jackson,178,2020-03-04,AL,AL_Jackson
Jackson,176,2020-03-05,AL,AL_Jackson
Jackson,174,2020-03-06,AL,AL_Jackson
Jackson,172,2020-03-07,AL,AL_Jackson
Jackson,171,2020-03-08,AL,AL_Jackson
Jackson,174,2020-03-09,AL,AL_Jackson
Jackson,177,2020-03-10,AL,AL_Jackson
Jackson,169,2020-03-11,AL,AL_Jackson
Jackson,173,2020-03-12,AL,AL_Jackson
Jackson,173,2020-03-13,AL,AL_Jackson
Jackson,173,2020-03-14,AL,AL_Jackson
Limestone,226,2020-01-18,AL,AL_Limestone
Limestone,225,2020-01-19,AL,AL_Limestone
Limestone,224,2020-01-20,AL,AL_Limestone
Limestone,223,2020-01-21,AL,AL_Limestone
Limestone,227,2020-01-22,AL,AL_Limestone
Limestone,229,2020-01-23,AL,AL_Limestone
Limestone,226,2020-01-24,AL,AL_Limestone
Limestone,231,2020-01-25,AL,AL_Limestone
Limestone,236,2020-01-26,AL,AL_Limestone
Limestone,237,2020-01-27,AL,AL_Limestone
Limestone,241,2020-01-28,AL,AL_Limestone
Limestone,245,2020-01-29,AL,AL_Limestone
Limestone,246,2020-01-30,AL,AL_Limestone
Limestone,245,2020-01-31,AL,AL_Limestone
Limestone,249,2020-02-01,AL,AL_Limestone
Limestone,253,2020-02-02,AL,AL_Limestone
Limestone,254,2020-02-03,AL,AL_Limestone
Limestone,249,2020-02-04,AL,AL_Limestone
Limestone,245,2020-02-05,AL,AL_Limestone
Limestone,250,2020-02-06,AL,AL_Limestone
Limestone,256,2020-02-07,AL,AL_Limestone
Limestone,244,2020-02-08,AL,AL_Limestone
Limestone,249,2020-02-09,AL,AL_Limestone
Limestone,254,2020-02-10,AL,AL_Limestone
Limestone,249,2020-02-11,AL,AL_Limestone
Limestone,248,2020-02-12,AL,AL_Limestone
Limestone,246,2020-02-13,AL,AL_Limestone
Limestone,246,2020-02-14,AL,AL_Limestone
Limestone,245,2020-02-15,AL,AL_Limestone
Limestone,247,2020-02-16,AL,AL_Limestone
Limestone,247,2020-02-17,AL,AL_Limestone
Limestone,249,2020-02-18,AL,AL_Limestone
Limestone,251,2020-02-19,AL,AL_Limestone
Limestone,251,2020-02-20,AL,AL_Limestone
Limestone,251,2020-02-21,AL,AL_Limestone
Limestone,251,2020-02-22,AL,AL_Limestone
Limestone,251,2020-02-23,AL,AL_Limestone
Limestone,251,2020-02-24,AL,AL_Limestone
Limestone,251,2020-02-25,AL,AL_Limestone
Limestone,251,2020-02-26,AL,AL_Limestone
Limestone,251,2020-02-27,AL,AL_Limestone
Limestone,251,2020-02-28,AL,AL_Limestone
Limestone,251,2020-03-04,AL,AL_Limestone
Limestone,251,2020-03-05,AL,AL_Limestone
Limestone,251,2020-03-06,AL,AL_Limestone
Limestone,251,2020-03-07,AL,AL_Limestone
Limestone,251,2020-03-08,AL,AL_Limestone
Limestone,251,2020-03-09,AL,AL_Limestone
Limestone,251,2020-03-10,AL,AL_Limestone
Limestone,251,2020-03-11,AL,AL_Limestone
Limestone,251,2020-03-12,AL,AL_Limestone
Limestone,251,2020-03-14,AL,AL_Limestone
Limestone,251,2020-03-15,AL,AL_Limestone
Marion,147,2020-01-13,AL,AL_Marion
Marion,147,2020-01-14,AL,AL_Marion
Marion,146,2020-01-15,AL,AL_Marion
Marion,150,2020-01-16,AL,AL_Marion
Marion,150,2020-01-17,AL,AL_Marion
Marion,150,2020-01-18,AL,AL_Marion
Marion,149,2020-01-19,AL,AL_Marion
Marion,149,2020-01-20,AL,AL_Marion
Marion,153,2020-01-21,AL,AL_Marion
Marion,152,2020-01-22,AL,AL_Marion
Marion,154,2020-01-23,AL,AL_Marion
Marion,150,2020-01-24,AL,AL_Marion
Marion,147,2020-01-25,AL,AL_Marion
Marion,147,2020-01-26,AL,AL_Marion
Marion,155,2020-01-27,AL,AL_Marion
Marion,155,2020-01-28,AL,AL_Marion
Marion,154,2020-01-29,AL,AL_Marion
Marion,154,2020-01-30,AL,AL_Marion
Marion,148,2020-01-31,AL,AL_Marion
Marion,149,2020-02-01,AL,AL_Marion
Marion,146,2020-02-02,AL,AL_Marion
Marion,146,2020-02-03,AL,AL_Marion
Marion,145,2020-02-04,AL,AL_Marion
Marion,145,2020-02-05,AL,AL_Marion
Marion,148,2020-02-06,AL,AL_Marion
Marion,152,2020-02-07,AL,AL_Marion
Marion,149,2020-02-08,AL,AL_Marion
Marion,160,2020-02-11,AL,AL_Marion
Marion,159,2020-02-12,AL,AL_Marion
Marion,156,2020-02-13,AL,AL_Marion
Marion,145,2020-02-14,AL,AL_Marion
Marion,147,2020-02-15,AL,AL_Marion
Marion,150,2020-02-16,AL,AL_Marion
Marion,146,2020-02-17,AL,AL_Marion
Marion,147,2020-02-18,AL,AL_Marion
Marion,151,2020-02-19,AL,AL_Marion
Marion,151,2020-02-20,AL,AL_Marion
Marion,153,2020-02-21,AL,AL_Marion
Marion,153,2020-02-22,AL,AL_Marion
Marion,147,2020-02-23,AL,AL_Marion
Marion,147,2020-02-24,AL,AL_Marion
Marion,152,2020-02-25,AL,AL_Marion
Marion,156,2020-02-26,AL,AL_Marion
Marion,153,2020-02-27,AL,AL_Marion
Marion,131,2020-02-28,AL,AL_Marion
Marion,135,2020-03-04,AL,AL_Marion
Marion,137,2020-03-05,AL,AL_Marion
Marion,138,2020-03-06,AL,AL_Marion
Marion,132,2020-03-07,AL,AL_Marion
Marion,137,2020-03-08,AL,AL_Marion
Marion,139,2020-03-09,AL,AL_Marion
Marion,131,2020-03-10,AL,AL_Marion
Marion,130,2020-03-11,AL,AL_Marion
Marion,133,2020-03-12,AL,AL_Marion
Marion,133,2020-03-13,AL,AL_Marion
Marion,131,2020-03-14,AL,AL_Marion
Marshall,276,2020-02-11,AL,AL_Marshall
Marshall,275,2020-02-12,AL,AL_Marshall
Marshall,277,2020-02-13,AL,AL_Marshall
Marshall,281,2020-02-14,AL,AL_Marshall
Marshall,287,2020-02-16,AL,AL_Marshall
Marshall,288,2020-02-17,AL,AL_Marshall
Marshall,286,2020-02-18,AL,AL_Marshall
Marshall,284,2020-02-19,AL,AL_Marshall
Marshall,277,2020-02-20,AL,AL_Marshall
Marshall,270,2020-02-21,AL,AL_Marshall
Marshall,269,2020-02-22,AL,AL_Marshall
Marshall,273,2020-02-23,AL,AL_Marshall
Marshall,282,2020-02-24,AL,AL_Marshall
Marshall,283,2020-02-25,AL,AL_Marshall
Marshall,285,2020-02-26,AL,AL_Marshall
Marshall,286,2020-02-27,AL,AL_Marshall
Marshall,273,2020-02-28,AL,AL_Marshall
Marshall,277,2020-02-29,AL,AL_Marshall
Marshall,277,2020-03-01,AL,AL_Marshall
Marshall,277,2020-03-02,AL,AL_Marshall
Marshall,275,2020-03-03,AL,AL_Marshall
Marshall,270,2020-03-04,AL,AL_Marshall
Marshall,273,2020-03-05,AL,AL_Marshall
Marshall,274,2020-03-06,AL,AL_Marshall
Marshall,273,2020-03-07,AL,AL_Marshall
Marshall,273,2020-03-08,AL,AL_Marshall
Marshall,274,2020-03-09,AL,AL_Marshall
Morgan,600,2020-02-26,AL,AL_Morgan
Morgan,603,2020-02-27,AL,AL_Morgan
Morgan,615,2020-02-28,AL,AL_Morgan
Morgan,615,2020-02-29,AL,AL_Morgan
Morgan,615,2020-03-01,AL,AL_Morgan
Morgan,606,2020-03-04,AL,AL_Morgan
Morgan,615,2020-03-05,AL,AL_Morgan
Morgan,611,2020-03-06,AL,AL_Morgan
Morgan,612,2020-03-07,AL,AL_Morgan
Morgan,611,2020-03-08,AL,AL_Morgan
Morgan,614,2020-03-09,AL,AL_Morgan
Morgan,615,2020-03-10,AL,AL_Morgan
Morgan,620,2020-03-11,AL,AL_Morgan
Morgan,622,2020-03-12,AL,AL_Morgan
Morgan,623,2020-03-13,AL,AL_Morgan
Morgan,626,2020-03-14,AL,AL_Morgan
Morgan,635,2020-03-15,AL,AL_Morgan
Pickens,100,2020-01-01,AL,AL_Pickens
Pickens,99,2020-01-02,AL,AL_Pickens
Pickens,100,2020-01-03,AL,AL_Pickens
Pickens,100,2020-01-04,AL,AL_Pickens
Pickens,101,2020-01-05,AL,AL_Pickens
Pickens,102,2020-01-06,AL,AL_Pickens
Pickens,102,2020-01-07,AL,AL_Pickens
Pickens,105,2020-01-08,AL,AL_Pickens
Pickens,104,2020-01-09,AL,AL_Pickens
Pickens,104,2020-01-10,AL,AL_Pickens
Pickens,110,2020-01-11,AL,AL_Pickens
Pickens,110,2020-01-12,AL,AL_Pickens
Pickens,111,2020-01-13,AL,AL_Pickens
Pickens,114,2020-01-14,AL,AL_Pickens
Pickens,117,2020-01-15,AL,AL_Pickens
Pickens,115,2020-01-16,AL,AL_Pickens
Pickens,115,2020-01-17,AL,AL_Pickens
Pickens,115,2020-01-18,AL,AL_Pickens
Pickens,115,2020-01-19,AL,AL_Pickens
Pickens,114,2020-01-20,AL,AL_Pickens
Pickens,116,2020-01-21,AL,AL_Pickens
Pickens,117,2020-01-22,AL,AL_Pickens
Pickens,117,2020-01-23,AL,AL_Pickens
Pickens,112,2020-01-24,AL,AL_Pickens
Pickens,115,2020-01-25,AL,AL_Pickens
Pickens,115,2020-01-26,AL,AL_Pickens
Pickens,112,2020-01-27,AL,AL_Pickens
Pickens,112,2020-01-28,AL,AL_Pickens
Pickens,113,2020-01-29,AL,AL_Pickens
Pickens,110,2020-01-30,AL,AL_Pickens
Pickens,109,2020-01-31,AL,AL_Pickens
Pickens,110,2020-02-01,AL,AL_Pickens
Pickens,112,2020-02-02,AL,AL_Pickens
Pickens,113,2020-02-03,AL,AL_Pickens
Pickens,111,2020-02-04,AL,AL_Pickens
Pickens,111,2020-02-05,AL,AL_Pickens
Pickens,103,2020-02-06,AL,AL_Pickens
Pickens,108,2020-02-07,AL,AL_Pickens
Pickens,105,2020-02-08,AL,AL_Pickens
Pickens,105,2020-02-09,AL,AL_Pickens
Pickens,104,2020-02-11,AL,AL_Pickens
Pickens,112,2020-02-12,AL,AL_Pickens
Pickens,106,2020-02-13,AL,AL_Pickens
Pickens,107,2020-02-14,AL,AL_Pickens
Pickens,103,2020-02-16,AL,AL_Pickens
Pickens,103,2020-02-17,AL,AL_Pickens
Pickens,105,2020-02-18,AL,AL_Pickens
Pickens,105,2020-02-19,AL,AL_Pickens
Pickens,104,2020-02-20,AL,AL_Pickens
Pickens,109,2020-02-21,AL,AL_Pickens
Pickens,108,2020-02-22,AL,AL_Pickens
Pickens,111,2020-02-23,AL,AL_Pickens
Pickens,111,2020-02-24,AL,AL_Pickens
Pickens,110,2020-02-25,AL,AL_Pickens
