State,County,Facility_Name,Facility_Identifier,Scrape_Date,Race,Race_Population,Race_Change,Race_Proportion,Total_Population,Total_Change
KS,Geary,Geary County Detention Center,KS_Geary,4/12/20,white,36,-0.345454545,0.514285714,70,-0.306930693
KS,Jackson,Jackson County Sheriff's Office Jail Division,KS_Jackson,3/16/20,black,21,,0.2625,80,
KS,Jackson,Jackson County Sheriff's Office Jail Division,KS_Jackson,3/16/20,hispanic,0,,0,80,
KS,Jackson,Jackson County Sheriff's Office Jail Division,KS_Jackson,3/16/20,other,8,,0.1,80,
KS,Jackson,Jackson County Sheriff's Office Jail Division,KS_Jackson,3/16/20,white,51,,0.6375,80,
KS,Jackson,Jackson County Sheriff's Office Jail Division,KS_Jackson,4/12/20,black,17,-0.19047619,0.298245614,57,-0.2875
KS,Jackson,Jackson County Sheriff's Office Jail Division,KS_Jackson,4/12/20,hispanic,0,,0,57,-0.2875
KS,Jackson,Jackson County Sheriff's Office Jail Division,KS_Jackson,4/12/20,other,3,-0.625,0.052631579,57,-0.2875
KS,Jackson,Jackson County Sheriff's Office Jail Division,KS_Jackson,4/12/20,white,37,-0.274509804,0.649122807,57,-0.2875
KS,Jefferson,Jefferson Co. Jail,KS_Jefferson,3/16/20,black,0,,0,29,
KS,Jefferson,Jefferson Co. Jail,KS_Jefferson,3/16/20,hispanic,0,,0,29,
KS,Jefferson,Jefferson Co. Jail,KS_Jefferson,3/16/20,other,0,,0,29,
KS,Jefferson,Jefferson Co. Jail,KS_Jefferson,3/16/20,white,29,,1,29,
KS,Jefferson,Jefferson Co. Jail,KS_Jefferson,4/12/20,black,0,,0,23,-0.206896552
KS,Jefferson,Jefferson Co. Jail,KS_Jefferson,4/12/20,hispanic,0,,0,23,-0.206896552
KS,Jefferson,Jefferson Co. Jail,KS_Jefferson,4/12/20,other,0,,0,23,-0.206896552
KS,Jefferson,Jefferson Co. Jail,KS_Jefferson,4/12/20,white,23,-0.206896552,1,23,-0.206896552
KS,Pratt,Pratt Co. Jail,KS_Pratt,3/16/20,black,0,,0,20,
KS,Pratt,Pratt Co. Jail,KS_Pratt,3/16/20,hispanic,0,,0,20,
KS,Pratt,Pratt Co. Jail,KS_Pratt,3/16/20,other,0,,0,20,
KS,Pratt,Pratt Co. Jail,KS_Pratt,3/16/20,white,20,,1,20,
KS,Pratt,Pratt Co. Jail,KS_Pratt,4/12/20,black,0,,0,8,-0.6
KS,Pratt,Pratt Co. Jail,KS_Pratt,4/12/20,hispanic,0,,0,8,-0.6
KS,Pratt,Pratt Co. Jail,KS_Pratt,4/12/20,other,0,,0,8,-0.6
KS,Pratt,Pratt Co. Jail,KS_Pratt,4/12/20,white,8,-0.6,1,8,-0.6
KS,Rooks,Rooks Co. Jail,KS_Rooks,3/16/20,black,1,,0.055555556,18,
KS,Rooks,Rooks Co. Jail,KS_Rooks,3/16/20,hispanic,0,,0,18,
KS,Rooks,Rooks Co. Jail,KS_Rooks,3/16/20,other,1,,0.055555556,18,
KS,Rooks,Rooks Co. Jail,KS_Rooks,3/16/20,white,16,,0.888888889,18,
KS,Rooks,Rooks Co. Jail,KS_Rooks,4/12/20,black,1,0,0.055555556,18,0
KS,Rooks,Rooks Co. Jail,KS_Rooks,4/12/20,hispanic,0,,0,18,0
KS,Rooks,Rooks Co. Jail,KS_Rooks,4/12/20,other,1,0,0.055555556,18,0
KS,Rooks,Rooks Co. Jail,KS_Rooks,4/12/20,white,16,0,0.888888889,18,0
KS,Saline,Saline Co. Jail,KS_Saline,3/16/20,black,54,,0.198529412,272,
KS,Saline,Saline Co. Jail,KS_Saline,3/16/20,hispanic,0,,0,272,
KS,Saline,Saline Co. Jail,KS_Saline,3/16/20,other,10,,0.036764706,272,
KS,Saline,Saline Co. Jail,KS_Saline,3/16/20,white,208,,0.764705882,272,
KS,Saline,Saline Co. Jail,KS_Saline,4/12/20,black,49,-0.092592593,0.188461538,260,-0.044117647
KS,Saline,Saline Co. Jail,KS_Saline,4/12/20,hispanic,0,,0,260,-0.044117647
KS,Saline,Saline Co. Jail,KS_Saline,4/12/20,other,12,0.2,0.046153846,260,-0.044117647
KS,Saline,Saline Co. Jail,KS_Saline,4/12/20,white,199,-0.043269231,0.765384615,260,-0.044117647
KS,Shawnee,Shawnee County Adult Detention Center & Annex,KS_Shawnee,3/16/20,black,158,,0.298113208,530,
KS,Shawnee,Shawnee County Adult Detention Center & Annex,KS_Shawnee,3/16/20,hispanic,0,,0,530,
KS,Shawnee,Shawnee County Adult Detention Center & Annex,KS_Shawnee,3/16/20,other,26,,0.049056604,530,
KS,Shawnee,Shawnee County Adult Detention Center & Annex,KS_Shawnee,3/16/20,white,346,,0.652830189,530,
KS,Shawnee,Shawnee County Adult Detention Center & Annex,KS_Shawnee,4/12/20,black,128,-0.189873418,0.336842105,380,-0.283018868
KS,Shawnee,Shawnee County Adult Detention Center & Annex,KS_Shawnee,4/12/20,hispanic,0,,0,380,-0.283018868
KS,Shawnee,Shawnee County Adult Detention Center & Annex,KS_Shawnee,4/12/20,other,17,-0.346153846,0.044736842,380,-0.283018868
KS,Shawnee,Shawnee County Adult Detention Center & Annex,KS_Shawnee,4/12/20,white,235,-0.320809249,0.618421053,380,-0.283018868
KS,Sumner,Sumner Co. Jail,KS_Sumner,3/16/20,black,24,,0.186046512,129,
KS,Sumner,Sumner Co. Jail,KS_Sumner,3/16/20,hispanic,0,,0,129,
KS,Sumner,Sumner Co. Jail,KS_Sumner,3/16/20,other,1,,0.007751938,129,
KS,Sumner,Sumner Co. Jail,KS_Sumner,3/16/20,white,104,,0.80620155,129,
KS,Sumner,Sumner Co. Jail,KS_Sumner,4/12/20,black,15,-0.375,0.178571429,84,-0.348837209
KS,Sumner,Sumner Co. Jail,KS_Sumner,4/12/20,hispanic,0,,0,84,-0.348837209
KS,Sumner,Sumner Co. Jail,KS_Sumner,4/12/20,other,1,0,0.011904762,84,-0.348837209
KS,Sumner,Sumner Co. Jail,KS_Sumner,4/12/20,white,68,-0.346153846,0.80952381,84,-0.348837209
KS,Trego,Trego Co. Jail,KS_Trego,3/16/20,black,0,,0,8,
KS,Trego,Trego Co. Jail,KS_Trego,3/16/20,hispanic,0,,0,8,
KS,Trego,Trego Co. Jail,KS_Trego,3/16/20,other,0,,0,8,
KS,Trego,Trego Co. Jail,KS_Trego,3/16/20,white,8,,1,8,
KS,Trego,Trego Co. Jail,KS_Trego,4/12/20,black,0,,0,1,-0.875
KS,Trego,Trego Co. Jail,KS_Trego,4/12/20,hispanic,0,,0,1,-0.875
KS,Trego,Trego Co. Jail,KS_Trego,4/12/20,other,0,,0,1,-0.875
KS,Trego,Trego Co. Jail,KS_Trego,4/12/20,white,1,-0.875,1,1,-0.875
KS,Wabaunsee,Wabaunsee Co. Jail,KS_Wabaunsee,3/16/20,black,1,,0.125,8,
KS,Wabaunsee,Wabaunsee Co. Jail,KS_Wabaunsee,3/16/20,hispanic,0,,0,8,
KS,Wabaunsee,Wabaunsee Co. Jail,KS_Wabaunsee,3/16/20,other,0,,0,8,
KS,Wabaunsee,Wabaunsee Co. Jail,KS_Wabaunsee,3/16/20,white,7,,0.875,8,
KS,Wabaunsee,Wabaunsee Co. Jail,KS_Wabaunsee,4/12/20,black,1,0,0.166666667,6,-0.25
KS,Wabaunsee,Wabaunsee Co. Jail,KS_Wabaunsee,4/12/20,hispanic,0,,0,6,-0.25
KS,Wabaunsee,Wabaunsee Co. Jail,KS_Wabaunsee,4/12/20,other,0,,0,6,-0.25
KS,Wabaunsee,Wabaunsee Co. Jail,KS_Wabaunsee,4/12/20,white,5,-0.285714286,0.833333333,6,-0.25
KY,Boone,Boone Co. Jail,KY_Boone,3/16/20,black,71,,0.157427938,451,
KY,Boone,Boone Co. Jail,KY_Boone,3/16/20,hispanic,0,,0,451,
KY,Boone,Boone Co. Jail,KY_Boone,3/16/20,other,2,,0.00443459,451,
KY,Boone,Boone Co. Jail,KY_Boone,3/16/20,white,378,,0.838137472,451,
KY,Boone,Boone Co. Jail,KY_Boone,4/12/20,black,70,-0.014084507,0.176322418,397,-0.119733925
KY,Boone,Boone Co. Jail,KY_Boone,4/12/20,hispanic,0,,0,397,-0.119733925
KY,Boone,Boone Co. Jail,KY_Boone,4/12/20,other,3,0.5,0.007556675,397,-0.119733925
KY,Boone,Boone Co. Jail,KY_Boone,4/12/20,white,324,-0.142857143,0.816120907,397,-0.119733925
KY,Bourbon,Bourbon County Jail,KY_Bourbon,3/16/20,black,11,,0.043650794,252,
KY,Bourbon,Bourbon County Jail,KY_Bourbon,3/16/20,hispanic,0,,0,252,
KY,Bourbon,Bourbon County Jail,KY_Bourbon,3/16/20,other,179,,0.71031746,252,
KY,Bourbon,Bourbon County Jail,KY_Bourbon,3/16/20,white,62,,0.246031746,252,
KY,Bourbon,Bourbon County Jail,KY_Bourbon,4/12/20,black,18,0.636363636,0.105882353,170,-0.325396825
KY,Bourbon,Bourbon County Jail,KY_Bourbon,4/12/20,hispanic,0,,0,170,-0.325396825
KY,Bourbon,Bourbon County Jail,KY_Bourbon,4/12/20,other,3,-0.983240223,0.017647059,170,-0.325396825
KY,Bourbon,Bourbon County Jail,KY_Bourbon,4/12/20,white,149,1.403225806,0.876470588,170,-0.325396825
KY,Butler,Butler County Jail,KY_Butler,3/16/20,black,6,,0.12244898,49,
KY,Butler,Butler County Jail,KY_Butler,3/16/20,hispanic,2,,0.040816327,49,
KY,Butler,Butler County Jail,KY_Butler,3/16/20,other,0,,0,49,
KY,Butler,Butler County Jail,KY_Butler,3/16/20,white,41,,0.836734694,49,
KY,Butler,Butler County Jail,KY_Butler,4/12/20,black,6,0,0.153846154,39,-0.204081633
KY,Butler,Butler County Jail,KY_Butler,4/12/20,hispanic,2,0,0.051282051,39,-0.204081633
KY,Butler,Butler County Jail,KY_Butler,4/12/20,other,0,,0,39,-0.204081633
KY,Butler,Butler County Jail,KY_Butler,4/12/20,white,31,-0.243902439,0.794871795,39,-0.204081633
KY,Caldwell,Caldwell County Jail,KY_Caldwell,3/16/20,black,5,,0.172413793,29,
KY,Caldwell,Caldwell County Jail,KY_Caldwell,3/16/20,hispanic,0,,0,29,
KY,Caldwell,Caldwell County Jail,KY_Caldwell,3/16/20,other,0,,0,29,
KY,Caldwell,Caldwell County Jail,KY_Caldwell,3/16/20,white,24,,0.827586207,29,
KY,Caldwell,Caldwell County Jail,KY_Caldwell,4/12/20,black,1,-0.8,0.076923077,13,-0.551724138
KY,Caldwell,Caldwell County Jail,KY_Caldwell,4/12/20,hispanic,0,,0,13,-0.551724138
KY,Caldwell,Caldwell County Jail,KY_Caldwell,4/12/20,other,0,,0,13,-0.551724138
KY,Caldwell,Caldwell County Jail,KY_Caldwell,4/12/20,white,12,-0.5,0.923076923,13,-0.551724138
KY,Christian,Christian County Jail,KY_Christian,3/16/20,black,263,,0.353020134,745,
KY,Christian,Christian County Jail,KY_Christian,3/16/20,hispanic,6,,0.008053691,745,
KY,Christian,Christian County Jail,KY_Christian,3/16/20,other,3,,0.004026846,745,
KY,Christian,Christian County Jail,KY_Christian,3/16/20,white,473,,0.634899329,745,
KY,Christian,Christian County Jail,KY_Christian,4/12/20,black,232,-0.117870722,0.368253968,630,-0.154362416
KY,Christian,Christian County Jail,KY_Christian,4/12/20,hispanic,5,-0.166666667,0.007936508,630,-0.154362416
KY,Christian,Christian County Jail,KY_Christian,4/12/20,other,2,-0.333333333,0.003174603,630,-0.154362416
KY,Christian,Christian County Jail,KY_Christian,4/12/20,white,391,-0.173361522,0.620634921,630,-0.154362416
KY,Franklin,Franklin County Regional Jail,KY_Franklin,3/16/20,black,67,,0.247232472,271,
KY,Franklin,Franklin County Regional Jail,KY_Franklin,3/16/20,hispanic,0,,0,271,
KY,Franklin,Franklin County Regional Jail,KY_Franklin,3/16/20,other,3,,0.011070111,271,
KY,Franklin,Franklin County Regional Jail,KY_Franklin,3/16/20,white,201,,0.741697417,271,
KY,Franklin,Franklin County Regional Jail,KY_Franklin,4/12/20,black,55,-0.179104478,0.283505155,194,-0.284132841
KY,Franklin,Franklin County Regional Jail,KY_Franklin,4/12/20,hispanic,0,,0,194,-0.284132841
KY,Franklin,Franklin County Regional Jail,KY_Franklin,4/12/20,other,2,-0.333333333,0.010309278,194,-0.284132841
KY,Franklin,Franklin County Regional Jail,KY_Franklin,4/12/20,white,137,-0.31840796,0.706185567,194,-0.284132841
KY,Graves,Graves County Jail,KY_Graves,3/16/20,black,47,,0.23857868,197,
KY,Graves,Graves County Jail,KY_Graves,3/16/20,hispanic,3,,0.015228426,197,
KY,Graves,Graves County Jail,KY_Graves,3/16/20,other,1,,0.005076142,197,
KY,Graves,Graves County Jail,KY_Graves,3/16/20,white,146,,0.741116751,197,
KY,Graves,Graves County Jail,KY_Graves,4/12/20,black,39,-0.170212766,0.256578947,152,-0.228426396
KY,Graves,Graves County Jail,KY_Graves,4/12/20,hispanic,2,-0.333333333,0.013157895,152,-0.228426396
KY,Graves,Graves County Jail,KY_Graves,4/12/20,other,1,0,0.006578947,152,-0.228426396
KY,Graves,Graves County Jail,KY_Graves,4/12/20,white,110,-0.246575342,0.723684211,152,-0.228426396
KY,Knox,Knox County Detention Center,KY_Knox,3/16/20,black,2,,0.005102041,392,
KY,Knox,Knox County Detention Center,KY_Knox,3/16/20,hispanic,0,,0,392,
KY,Knox,Knox County Detention Center,KY_Knox,3/16/20,other,287,,0.732142857,392,
KY,Knox,Knox County Detention Center,KY_Knox,3/16/20,white,103,,0.262755102,392,
KY,Knox,Knox County Detention Center,KY_Knox,4/12/20,black,11,4.5,0.035714286,308,-0.214285714
KY,Knox,Knox County Detention Center,KY_Knox,4/12/20,hispanic,0,,0,308,-0.214285714
KY,Knox,Knox County Detention Center,KY_Knox,4/12/20,other,1,-0.996515679,0.003246753,308,-0.214285714
KY,Knox,Knox County Detention Center,KY_Knox,4/12/20,white,296,1.873786408,0.961038961,308,-0.214285714
KY,Letcher,Letcher Co. Jail,KY_Letcher,3/16/20,black,0,,0,110,
KY,Letcher,Letcher Co. Jail,KY_Letcher,3/16/20,hispanic,0,,0,110,
KY,Letcher,Letcher Co. Jail,KY_Letcher,3/16/20,other,0,,0,110,
KY,Letcher,Letcher Co. Jail,KY_Letcher,3/16/20,white,110,,1,110,
KY,Letcher,Letcher Co. Jail,KY_Letcher,4/12/20,black,0,,0,86,-0.218181818
KY,Letcher,Letcher Co. Jail,KY_Letcher,4/12/20,hispanic,0,,0,86,-0.218181818
KY,Letcher,Letcher Co. Jail,KY_Letcher,4/12/20,other,0,,0,86,-0.218181818
KY,Letcher,Letcher Co. Jail,KY_Letcher,4/12/20,white,86,-0.218181818,1,86,-0.218181818
KY,Muhlenberg,Muhlenberg County Detention Center,KY_Muhlenberg,3/16/20,black,43,,0.153571429,280,
KY,Muhlenberg,Muhlenberg County Detention Center,KY_Muhlenberg,3/16/20,hispanic,1,,0.003571429,280,
KY,Muhlenberg,Muhlenberg County Detention Center,KY_Muhlenberg,3/16/20,other,2,,0.007142857,280,
KY,Muhlenberg,Muhlenberg County Detention Center,KY_Muhlenberg,3/16/20,white,234,,0.835714286,280,
KY,Muhlenberg,Muhlenberg County Detention Center,KY_Muhlenberg,4/12/20,black,34,-0.209302326,0.157407407,216,-0.228571429
KY,Muhlenberg,Muhlenberg County Detention Center,KY_Muhlenberg,4/12/20,hispanic,1,0,0.00462963,216,-0.228571429
KY,Muhlenberg,Muhlenberg County Detention Center,KY_Muhlenberg,4/12/20,other,2,0,0.009259259,216,-0.228571429
KY,Muhlenberg,Muhlenberg County Detention Center,KY_Muhlenberg,4/12/20,white,179,-0.235042735,0.828703704,216,-0.228571429
KY,Rowan,Rowan County Detention Center,KY_Rowan,3/16/20,black,7,,0.020833333,336,
KY,Rowan,Rowan County Detention Center,KY_Rowan,3/16/20,hispanic,0,,0,336,
KY,Rowan,Rowan County Detention Center,KY_Rowan,3/16/20,other,233,,0.693452381,336,
KY,Rowan,Rowan County Detention Center,KY_Rowan,3/16/20,white,96,,0.285714286,336,
KY,Rowan,Rowan County Detention Center,KY_Rowan,4/12/20,black,16,1.285714286,0.065306122,245,-0.270833333
KY,Rowan,Rowan County Detention Center,KY_Rowan,4/12/20,hispanic,0,,0,245,-0.270833333
KY,Rowan,Rowan County Detention Center,KY_Rowan,4/12/20,other,5,-0.978540773,0.020408163,245,-0.270833333
KY,Rowan,Rowan County Detention Center,KY_Rowan,4/12/20,white,224,1.333333333,0.914285714,245,-0.270833333
KY,Shelby,Shelby County Detention Center,KY_Shelby,3/16/20,black,39,,0.138790036,281,
KY,Shelby,Shelby County Detention Center,KY_Shelby,3/16/20,hispanic,0,,0,281,
KY,Shelby,Shelby County Detention Center,KY_Shelby,3/16/20,other,3,,0.010676157,281,
KY,Shelby,Shelby County Detention Center,KY_Shelby,3/16/20,white,239,,0.850533808,281,
KY,Shelby,Shelby County Detention Center,KY_Shelby,4/12/20,black,21,-0.461538462,0.126506024,166,-0.409252669
KY,Shelby,Shelby County Detention Center,KY_Shelby,4/12/20,hispanic,0,,0,166,-0.409252669
KY,Shelby,Shelby County Detention Center,KY_Shelby,4/12/20,other,1,-0.666666667,0.006024096,166,-0.409252669
KY,Shelby,Shelby County Detention Center,KY_Shelby,4/12/20,white,144,-0.39748954,0.86746988,166,-0.409252669
KY,Todd,Todd County Detention Center,KY_Todd,3/16/20,black,48,,0.333333333,144,
KY,Todd,Todd County Detention Center,KY_Todd,3/16/20,hispanic,3,,0.020833333,144,
KY,Todd,Todd County Detention Center,KY_Todd,3/16/20,other,6,,0.041666667,144,
KY,Todd,Todd County Detention Center,KY_Todd,3/16/20,white,87,,0.604166667,144,
KY,Todd,Todd County Detention Center,KY_Todd,4/12/20,black,39,-0.1875,0.319672131,122,-0.152777778
KY,Todd,Todd County Detention Center,KY_Todd,4/12/20,hispanic,3,0,0.024590164,122,-0.152777778
KY,Todd,Todd County Detention Center,KY_Todd,4/12/20,other,3,-0.5,0.024590164,122,-0.152777778
KY,Todd,Todd County Detention Center,KY_Todd,4/12/20,white,77,-0.114942529,0.631147541,122,-0.152777778
KY,Webster,Webster County Detention Center,KY_Webster,3/16/20,black,18,,0.064285714,280,
KY,Webster,Webster County Detention Center,KY_Webster,3/16/20,hispanic,1,,0.003571429,280,
KY,Webster,Webster County Detention Center,KY_Webster,3/16/20,other,208,,0.742857143,280,
KY,Webster,Webster County Detention Center,KY_Webster,3/16/20,white,53,,0.189285714,280,
KY,Webster,Webster County Detention Center,KY_Webster,4/12/20,black,52,1.888888889,0.214876033,242,-0.135714286
KY,Webster,Webster County Detention Center,KY_Webster,4/12/20,hispanic,2,1,0.008264463,242,-0.135714286
KY,Webster,Webster County Detention Center,KY_Webster,4/12/20,other,9,-0.956730769,0.037190083,242,-0.135714286
KY,Webster,Webster County Detention Center,KY_Webster,4/12/20,white,179,2.377358491,0.739669421,242,-0.135714286
LA,Allen,Allen Parish Jail,LA_Allen,3/16/20,black,29,,0.273584906,106,
LA,Allen,Allen Parish Jail,LA_Allen,3/16/20,hispanic,0,,0,106,
LA,Allen,Allen Parish Jail,LA_Allen,3/16/20,other,1,,0.009433962,106,
LA,Allen,Allen Parish Jail,LA_Allen,3/16/20,white,76,,0.716981132,106,
LA,Allen,Allen Parish Jail,LA_Allen,4/12/20,black,20,-0.310344828,0.322580645,62,-0.41509434
LA,Allen,Allen Parish Jail,LA_Allen,4/12/20,hispanic,0,,0,62,-0.41509434
LA,Allen,Allen Parish Jail,LA_Allen,4/12/20,other,1,0,0.016129032,62,-0.41509434
LA,Allen,Allen Parish Jail,LA_Allen,4/12/20,white,41,-0.460526316,0.661290323,62,-0.41509434
LA,Assumption,Assumption Parish Detention Center,LA_Assumption,3/16/20,black,67,,0.598214286,112,
LA,Assumption,Assumption Parish Detention Center,LA_Assumption,3/16/20,hispanic,0,,0,112,
LA,Assumption,Assumption Parish Detention Center,LA_Assumption,3/16/20,other,2,,0.017857143,112,
LA,Assumption,Assumption Parish Detention Center,LA_Assumption,3/16/20,white,43,,0.383928571,112,
LA,Assumption,Assumption Parish Detention Center,LA_Assumption,4/12/20,black,56,-0.164179104,0.629213483,89,-0.205357143
LA,Assumption,Assumption Parish Detention Center,LA_Assumption,4/12/20,hispanic,0,,0,89,-0.205357143
LA,Assumption,Assumption Parish Detention Center,LA_Assumption,4/12/20,other,2,0,0.02247191,89,-0.205357143
LA,Assumption,Assumption Parish Detention Center,LA_Assumption,4/12/20,white,31,-0.279069767,0.348314607,89,-0.205357143
LA,Avoyelles,"Avoyelles Parish Womens Correctional Center-DC3, Avoyelles Parish Bunkie - DC2, Avoyelles Simmesport Correctional Center-DC4, Marksville Detention Center-DC1",LA_Avoyelles,3/16/20,black,238,,0.596491228,399,
LA,Avoyelles,"Avoyelles Parish Womens Correctional Center-DC3, Avoyelles Parish Bunkie - DC2, Avoyelles Simmesport Correctional Center-DC4, Marksville Detention Center-DC1",LA_Avoyelles,3/16/20,hispanic,0,,0,399,
LA,Avoyelles,"Avoyelles Parish Womens Correctional Center-DC3, Avoyelles Parish Bunkie - DC2, Avoyelles Simmesport Correctional Center-DC4, Marksville Detention Center-DC1",LA_Avoyelles,3/16/20,other,1,,0.002506266,399,
LA,Avoyelles,"Avoyelles Parish Womens Correctional Center-DC3, Avoyelles Parish Bunkie - DC2, Avoyelles Simmesport Correctional Center-DC4, Marksville Detention Center-DC1",LA_Avoyelles,3/16/20,white,160,,0.401002506,399,
LA,Avoyelles,"Avoyelles Parish Womens Correctional Center-DC3, Avoyelles Parish Bunkie - DC2, Avoyelles Simmesport Correctional Center-DC4, Marksville Detention Center-DC1",LA_Avoyelles,4/12/20,black,217,-0.088235294,0.606145251,358,-0.102756892
LA,Avoyelles,"Avoyelles Parish Womens Correctional Center-DC3, Avoyelles Parish Bunkie - DC2, Avoyelles Simmesport Correctional Center-DC4, Marksville Detention Center-DC1",LA_Avoyelles,4/12/20,hispanic,0,,0,358,-0.102756892
LA,Avoyelles,"Avoyelles Parish Womens Correctional Center-DC3, Avoyelles Parish Bunkie - DC2, Avoyelles Simmesport Correctional Center-DC4, Marksville Detention Center-DC1",LA_Avoyelles,4/12/20,other,1,0,0.002793296,358,-0.102756892
LA,Avoyelles,"Avoyelles Parish Womens Correctional Center-DC3, Avoyelles Parish Bunkie - DC2, Avoyelles Simmesport Correctional Center-DC4, Marksville Detention Center-DC1",LA_Avoyelles,4/12/20,white,140,-0.125,0.391061453,358,-0.102756892
LA,Beauregard,Beauregard Parish Jail,LA_Beauregard,3/16/20,black,41,,0.275167785,149,
LA,Beauregard,Beauregard Parish Jail,LA_Beauregard,3/16/20,hispanic,0,,0,149,
LA,Beauregard,Beauregard Parish Jail,LA_Beauregard,3/16/20,other,4,,0.026845638,149,
LA,Beauregard,Beauregard Parish Jail,LA_Beauregard,3/16/20,white,104,,0.697986577,149,
LA,Beauregard,Beauregard Parish Jail,LA_Beauregard,4/12/20,black,41,0,0.341666667,120,-0.194630872
LA,Beauregard,Beauregard Parish Jail,LA_Beauregard,4/12/20,hispanic,0,,0,120,-0.194630872
LA,Beauregard,Beauregard Parish Jail,LA_Beauregard,4/12/20,other,1,-0.75,0.008333333,120,-0.194630872
LA,Beauregard,Beauregard Parish Jail,LA_Beauregard,4/12/20,white,78,-0.25,0.65,120,-0.194630872
LA,Bienville,Bienville Parish Jail,LA_Bienville,3/16/20,black,0,,0,42,
LA,Bienville,Bienville Parish Jail,LA_Bienville,3/16/20,hispanic,0,,0,42,
LA,Bienville,Bienville Parish Jail,LA_Bienville,3/16/20,other,26,,0.619047619,42,
LA,Bienville,Bienville Parish Jail,LA_Bienville,3/16/20,white,16,,0.380952381,42,
LA,Bienville,Bienville Parish Jail,LA_Bienville,4/12/20,black,0,,0,28,-0.333333333
LA,Bienville,Bienville Parish Jail,LA_Bienville,4/12/20,hispanic,0,,0,28,-0.333333333
LA,Bienville,Bienville Parish Jail,LA_Bienville,4/12/20,other,17,-0.346153846,0.607142857,28,-0.333333333
LA,Bienville,Bienville Parish Jail,LA_Bienville,4/12/20,white,11,-0.3125,0.392857143,28,-0.333333333
LA,Bogalusa_City,Bogalusa City Jail,LA_Bogalusa_City,3/16/20,black,6,,0.333333333,18,
LA,Bogalusa_City,Bogalusa City Jail,LA_Bogalusa_City,3/16/20,hispanic,0,,0,18,
LA,Bogalusa_City,Bogalusa City Jail,LA_Bogalusa_City,3/16/20,other,1,,0.055555556,18,
LA,Bogalusa_City,Bogalusa City Jail,LA_Bogalusa_City,3/16/20,white,11,,0.611111111,18,
LA,Bogalusa_City,Bogalusa City Jail,LA_Bogalusa_City,4/12/20,black,4,-0.333333333,0.266666667,15,-0.166666667
LA,Bogalusa_City,Bogalusa City Jail,LA_Bogalusa_City,4/12/20,hispanic,0,,0,15,-0.166666667
LA,Bogalusa_City,Bogalusa City Jail,LA_Bogalusa_City,4/12/20,other,1,0,0.066666667,15,-0.166666667
LA,Bogalusa_City,Bogalusa City Jail,LA_Bogalusa_City,4/12/20,white,10,-0.090909091,0.666666667,15,-0.166666667
LA,Cameron,Cameron Parish Jail,LA_Cameron,3/16/20,black,3,,0.107142857,28,
LA,Cameron,Cameron Parish Jail,LA_Cameron,3/16/20,hispanic,0,,0,28,
LA,Cameron,Cameron Parish Jail,LA_Cameron,3/16/20,other,0,,0,28,
LA,Cameron,Cameron Parish Jail,LA_Cameron,3/16/20,white,25,,0.892857143,28,
LA,Cameron,Cameron Parish Jail,LA_Cameron,4/12/20,black,4,0.333333333,0.166666667,24,-0.142857143
LA,Cameron,Cameron Parish Jail,LA_Cameron,4/12/20,hispanic,0,,0,24,-0.142857143
LA,Cameron,Cameron Parish Jail,LA_Cameron,4/12/20,other,0,,0,24,-0.142857143
LA,Cameron,Cameron Parish Jail,LA_Cameron,4/12/20,white,20,-0.2,0.833333333,24,-0.142857143
LA,Catahoula,Catahoula Parish Jail,LA_Catahoula,3/16/20,black,21,,0.355932203,59,
LA,Catahoula,Catahoula Parish Jail,LA_Catahoula,3/16/20,hispanic,0,,0,59,
LA,Catahoula,Catahoula Parish Jail,LA_Catahoula,3/16/20,other,0,,0,59,
LA,Catahoula,Catahoula Parish Jail,LA_Catahoula,3/16/20,white,38,,0.644067797,59,
LA,Catahoula,Catahoula Parish Jail,LA_Catahoula,4/12/20,black,13,-0.380952381,0.541666667,24,-0.593220339
LA,Catahoula,Catahoula Parish Jail,LA_Catahoula,4/12/20,hispanic,0,,0,24,-0.593220339
LA,Catahoula,Catahoula Parish Jail,LA_Catahoula,4/12/20,other,0,,0,24,-0.593220339
LA,Catahoula,Catahoula Parish Jail,LA_Catahoula,4/12/20,white,11,-0.710526316,0.458333333,24,-0.593220339
LA,Claiborne,Claiborne Parish Detention Center & Women's Jail,LA_Claiborne,3/16/20,black,402,,0.714031972,563,
